n,M,family,sample,entropy
10,107,random_subsets_natural_partition,4748,4.052657097465539
10,107,random_subsets_natural_partition,4749,4.097440140402765
10,107,random_subsets_natural_partition,4750,3.997102177488907
10,107,random_subsets_natural_partition,4751,4.158541226093228
10,107,random_subsets_natural_partition,4752,4.163230418083219
10,107,random_subsets_natural_partition,4753,4.043801464373654
10,107,random_subsets_natural_partition,4754,4.149280679106015
10,107,random_subsets_natural_partition,4755,4.146941983117732
10,107,random_subsets_natural_partition,4756,3.991494048368344
10,107,random_subsets_natural_partition,4757,4.055222316160178
10,107,random_subsets_natural_partition,4758,4.059824513495228
10,107,random_subsets_natural_partition,4759,4.141778551421681
10,107,random_subsets_natural_partition,4760,4.158958215634571
10,107,random_subsets_natural_partition,4761,4.027967405715356
10,107,random_subsets_natural_partition,4762,4.088301047815834
10,107,random_subsets_natural_partition,4763,4.049473965391249
10,107,random_subsets_natural_partition,4764,4.1399915967508
10,107,random_subsets_natural_partition,4765,4.121332953574585
10,107,random_subsets_natural_partition,4766,4.108578618087548
10,107,random_subsets_natural_partition,4767,4.155663975905526
10,107,random_subsets_natural_partition,4768,4.048688456766359
10,107,random_subsets_natural_partition,4769,3.944809986125513
10,107,random_subsets_natural_partition,4770,4.116530232331855
10,107,random_subsets_natural_partition,4771,4.041284673160007
10,107,random_subsets_natural_partition,4772,4.083967972130443
10,107,random_subsets_natural_partition,4773,4.094535694805784
10,107,random_subsets_natural_partition,4774,4.12071156706328
10,107,random_subsets_natural_partition,4775,4.046827053352687
10,107,random_subsets_natural_partition,4776,4.0524132236393955
10,107,random_subsets_natural_partition,4777,4.098709053571049
10,107,random_subsets_natural_partition,4778,4.041572379879486
10,107,random_subsets_natural_partition,4779,4.063989983927293
10,107,random_subsets_natural_partition,4780,4.043518142563301
10,107,random_subsets_natural_partition,4781,4.026985918050892
10,107,random_subsets_natural_partition,4782,4.118221444557608
10,107,random_subsets_natural_partition,4783,4.159920404933352
10,107,random_subsets_natural_partition,4784,4.062519541752981
10,107,random_subsets_natural_partition,4785,4.0820036830335376
10,107,random_subsets_natural_partition,4786,4.124850305876849
10,107,random_subsets_natural_partition,4787,4.070122718143673
10,107,random_subsets_natural_partition,4788,4.0606135498574405
10,107,random_subsets_natural_partition,4789,4.064157636610414
10,107,random_subsets_natural_partition,4790,4.102280338666832
10,107,random_subsets_natural_partition,4791,4.100760589759309
10,107,random_subsets_natural_partition,4792,4.084270601179284
10,107,random_subsets_natural_partition,4793,4.097512615766021
10,107,random_subsets_natural_partition,4794,4.138402527334094
10,107,random_subsets_natural_partition,4795,4.02331776112156
10,107,random_subsets_natural_partition,4796,4.076250223100796
10,107,random_subsets_natural_partition,4797,4.007995560235409
10,107,random_subsets_natural_partition,4798,3.996379295610228
10,107,random_subsets_natural_partition,4799,4.060973640480818
10,107,random_subsets_natural_partition,4800,4.009150038196459
10,107,random_subsets_natural_partition,4801,4.126152298250095
10,107,random_subsets_natural_partition,4802,4.155251911207209
10,107,random_subsets_natural_partition,4803,4.126222371469087
10,107,random_subsets_natural_partition,4804,4.031881134743845
10,107,random_subsets_natural_partition,4805,4.058641389902137
10,107,random_subsets_natural_partition,4806,4.08449950383579
10,107,random_subsets_natural_partition,4807,4.066806871804424
10,107,random_subsets_natural_partition,4808,4.059998858523464
10,107,random_subsets_natural_partition,4809,4.043333574231113
10,107,random_subsets_natural_partition,4810,4.030507932019164
10,107,random_subsets_natural_partition,4811,3.9413207289692704
10,107,random_subsets_natural_partition,4812,4.067933917558089
10,107,random_subsets_natural_partition,4813,4.073975814371138
10,107,random_subsets_natural_partition,4814,4.151135165601761
10,107,random_subsets_natural_partition,4815,4.1468364564879785
10,107,random_subsets_natural_partition,4816,4.090419773781463
10,107,random_subsets_natural_partition,4817,4.065497376915903
10,107,random_subsets_natural_partition,4818,4.098431030734684
10,107,random_subsets_natural_partition,4819,4.065480435372354
10,107,random_subsets_natural_partition,4820,4.086545428456505
10,107,random_subsets_natural_partition,4821,4.118878150175699
10,107,random_subsets_natural_partition,4822,4.018038499344328
10,107,random_subsets_natural_partition,4823,4.176478113054899
10,107,random_subsets_natural_partition,4824,4.04987284503208
10,107,random_subsets_natural_partition,4825,4.055548631137439
10,107,random_subsets_natural_partition,4826,4.098491073057542
10,107,random_subsets_natural_partition,4827,4.124446444939244
10,107,random_subsets_natural_partition,4828,4.028422159407838
10,107,random_subsets_natural_partition,4829,4.07769681768593
10,107,random_subsets_natural_partition,4830,4.1472731903488285
10,107,random_subsets_natural_partition,4831,4.043812356078964
10,107,random_subsets_natural_partition,4832,4.142615367972798
10,107,random_subsets_natural_partition,4833,3.9936482743593906
10,107,random_subsets_natural_partition,4834,4.123349290281132
10,107,random_subsets_natural_partition,4835,4.135518769797154
10,107,random_subsets_natural_partition,4836,4.127083412816266
10,107,random_subsets_natural_partition,4837,4.097978119497224
10,107,random_subsets_natural_partition,4838,4.04988739848295
10,107,random_subsets_natural_partition,4839,4.189579997576524
10,107,random_subsets_natural_partition,4840,4.014493947262941
10,107,random_subsets_natural_partition,4841,3.9607226736621257
10,107,random_subsets_natural_partition,4842,4.130009856185755
10,107,random_subsets_natural_partition,4843,4.048370284582656
10,107,random_subsets_natural_partition,4844,4.120495663811898
10,107,random_subsets_natural_partition,4845,4.061267548672111
10,107,random_subsets_natural_partition,4846,3.973785150615651
10,107,random_subsets_natural_partition,4847,4.096893656792634
10,107,random_subsets_natural_partition,4848,4.190264461305043
10,107,random_subsets_natural_partition,4849,4.119691903879338
10,107,random_subsets_natural_partition,4850,4.026692690604479
10,107,random_subsets_natural_partition,4851,4.006108952617393
10,107,random_subsets_natural_partition,4852,4.0670620622740925
10,107,random_subsets_natural_partition,4853,4.1554730256909815
10,107,random_subsets_natural_partition,4854,3.999170462356088
10,107,random_subsets_natural_partition,4855,4.081429739551659
10,107,random_subsets_natural_partition,4856,4.151478305394741
10,107,random_subsets_natural_partition,4857,4.064002573197609
10,107,random_subsets_natural_partition,4858,3.9560912360111176
10,107,random_subsets_natural_partition,4859,4.166362550854025
10,107,random_subsets_natural_partition,4860,4.093443611178816
10,107,random_subsets_natural_partition,4861,4.11860853592833
10,107,random_subsets_natural_partition,4862,3.9491342988907285
10,107,random_subsets_natural_partition,4863,4.063290408087907
10,107,random_subsets_natural_partition,4864,4.185991374671559
10,107,random_subsets_natural_partition,4865,4.090635485245569
10,107,random_subsets_natural_partition,4866,4.113782190809718
10,107,random_subsets_natural_partition,4867,4.194907861681692
10,107,random_subsets_natural_partition,4868,4.104895829119414
10,107,random_subsets_natural_partition,4869,3.990383647114874
10,107,random_subsets_natural_partition,4870,4.068937663606965
10,107,random_subsets_natural_partition,4871,4.0766502268622355
10,107,random_subsets_natural_partition,4872,4.118972815391409
10,107,random_subsets_natural_partition,4873,4.098027615878539
10,107,random_subsets_natural_partition,4874,4.169882995024
10,107,random_subsets_natural_partition,4875,4.067668251451342
10,107,random_subsets_natural_partition,4876,4.066126957595716
10,107,random_subsets_natural_partition,4877,4.071327681892995
10,107,random_subsets_natural_partition,4878,4.032790110956286
10,107,random_subsets_natural_partition,4879,4.0990154239023715
10,107,random_subsets_natural_partition,4880,4.0707081066810815
10,107,random_subsets_natural_partition,4881,4.0616597550777485
10,107,random_subsets_natural_partition,4882,4.127768889210046
10,107,random_subsets_natural_partition,4883,4.098289377383337
10,107,random_subsets_natural_partition,4884,4.1158419518757965
10,107,random_subsets_natural_partition,4885,4.0424973259789105
10,107,random_subsets_natural_partition,4886,4.058294002453893
10,107,random_subsets_natural_partition,4887,3.9916501028918985
10,107,random_subsets_natural_partition,4888,4.08681775697884
10,107,random_subsets_natural_partition,4889,4.073316907359921
10,107,random_subsets_natural_partition,4890,4.089650964180622
10,107,random_subsets_natural_partition,4891,4.073322631673643
10,107,random_subsets_natural_partition,4892,3.995267439376722
10,107,random_subsets_natural_partition,4893,4.1426703648491925
10,107,random_subsets_natural_partition,4894,4.116867522559979
10,107,random_subsets_natural_partition,4895,4.028355459162408
10,107,random_subsets_natural_partition,4896,4.052516444279797
10,107,random_subsets_natural_partition,4897,4.075143269791036
10,107,random_subsets_natural_partition,4898,4.013785956392229
10,107,random_subsets_natural_partition,4899,4.091788562959618
10,107,random_subsets_natural_partition,4900,4.083165295387888
10,107,random_subsets_natural_partition,4901,4.100126665681899
10,107,random_subsets_natural_partition,4902,3.983381602569232
10,107,random_subsets_natural_partition,4903,4.105053010375356
10,107,random_subsets_natural_partition,4904,4.171494878416016
10,107,random_subsets_natural_partition,4905,4.049315373150525
10,107,random_subsets_natural_partition,4906,4.11797999065107
10,107,random_subsets_natural_partition,4907,4.168556713620043
10,107,random_subsets_natural_partition,4908,4.093053793214441
10,107,random_subsets_natural_partition,4909,4.139773422018902
10,107,random_subsets_natural_partition,4910,4.136106535194565
10,107,random_subsets_natural_partition,4911,4.125643694170027
10,107,random_subsets_natural_partition,4912,4.130436375492903
10,107,random_subsets_natural_partition,4913,4.024711516965131
10,107,random_subsets_natural_partition,4914,3.958216041198346
10,107,random_subsets_natural_partition,4915,4.108229920503487
10,107,random_subsets_natural_partition,4916,4.1191027819880075
10,107,random_subsets_natural_partition,4917,4.053529510938577
10,107,random_subsets_natural_partition,4918,4.040886234747741
10,107,random_subsets_natural_partition,4919,4.1044130186659595
10,107,random_subsets_natural_partition,4920,4.1495665706310065
10,107,random_subsets_natural_partition,4921,4.135067203041535
10,107,random_subsets_natural_partition,4922,4.121776719756345
10,107,random_subsets_natural_partition,4923,4.096850700543148
10,107,random_subsets_natural_partition,4924,4.101198833488906
10,107,random_subsets_natural_partition,4925,4.076241654832455
10,107,random_subsets_natural_partition,4926,3.9198976353859467
10,107,random_subsets_natural_partition,4927,4.0099730900502415
10,107,random_subsets_natural_partition,4928,4.033444497763132
10,107,random_subsets_natural_partition,4929,4.038275433027242
10,107,random_subsets_natural_partition,4930,4.044778193366062
10,107,random_subsets_natural_partition,4931,4.099610367398707
10,107,random_subsets_natural_partition,4932,4.067842044759525
10,107,random_subsets_natural_partition,4933,4.036425720873317
10,107,random_subsets_natural_partition,4934,4.140547306143627
10,107,random_subsets_natural_partition,4935,4.065797282150992
10,107,random_subsets_natural_partition,4936,4.04812661309735
